2020-06-27,P*$$y Fairy (OTW),Jhene Aiko
2020-06-27,Chicago Freestyle,Drake Featuring Giveon
2020-06-27,After Party,Don Toliver
2020-06-27,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban"
2020-06-27,Tommy Lee,Tyla Yaweh & Post Malone
2020-06-27,Believe It,PARTYNEXTDOOR & Rihanna
2020-06-27,In Your Eyes,The Weeknd
2020-06-27,Flex,Polo G Featuring Juice WRLD
2020-06-27,God Whispered Your Name,Keith Urban
2020-06-27,Yo Perreo Sola,Bad Bunny
2020-06-27,Got What I Got,Jason Aldean
2020-06-27,ily,Surf Mesa Featuring Emilee
2020-06-27,Mamacita,"Black Eyed Peas, Ozuna + J.Rey Soul"
2020-06-27,Need It,Migos Featuring YoungBoy Never Broke Again
2020-06-27,Dollaz On My Head,Gunna Featuring Young Thug
2020-06-27,Daisies,Katy Perry
2020-06-27,One Big Country Song,LOCASH
2020-06-27,Grace,Lil Baby & 42 Dugg
2020-06-27,Level Of Concern,twenty one pilots
2020-06-27,X,Jonas Brothers Featuring Karol G
2020-06-27,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo
2020-06-27,Ride It.,Regard
2020-06-27,Do It,Chloe X Halle
2020-06-27,21,Polo G
2020-06-27,Like That,Doja Cat Featuring Gucci Mane
2020-06-27,Why We Drink,Justin Moore
2020-06-27,Otherside Of America,Meek Mill
2020-06-27,Drinking Alone,Carrie Underwood
2020-06-27,Righteous,Juice WRLD
2020-06-27,Girl Of My Dreams,Rod Wave
2020-06-27,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson
2020-06-27,Done,Chris Janson
2020-06-27,Cool Again,Kane Brown
2020-06-27,Deep End Freestyle,Sleepy Hallow
2020-06-27,All In,Lil Baby
2020-06-27,The Man Who Loves You The Most,Zac Brown Band
2020-06-27,One Night Standards,Ashley McBryde
2020-06-27,One Of Them Girls,Lee Brice
2020-06-27,July,Noah Cyrus & Leon Bridges
2020-06-27,Need Me,J.I The Prince Of N.Y
2020-07-04,Rockstar,DaBaby Featuring Roddy Ricch
2020-07-04,Savage,Megan Thee Stallion
2020-07-04,Blinding Lights,The Weeknd
2020-07-04,Roses,SAINt JHN
2020-07-04,Intentions,Justin Bieber Featuring Quavo
2020-07-04,Say So,Doja Cat Featuring Nicki Minaj
2020-07-04,The Bigger Picture,Lil Baby
2020-07-04,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne"
2020-07-04,Blueberry Faygo,Lil Mosey
2020-07-04,Circles,Post Malone
2020-07-04,Rain On Me,Lady Gaga & Ariana Grande
2020-07-04,Adore You,Harry Styles
2020-07-04,The Bones,Maren Morris
2020-07-04,Don't Start Now,Dua Lipa
2020-07-04,The Box,Roddy Ricch
2020-07-04,Watermelon Sugar,Harry Styles
2020-07-04,I Hope,Gabby Barrett Featuring Charlie Puth
2020-07-04,We Paid,Lil Baby & 42 Dugg
2020-07-04,Falling,Trevor Daniel
2020-07-04,Toosie Slide,Drake
2020-07-04,Life Is Good,Future Featuring Drake
2020-07-04,Sunday Best,Surfaces
2020-07-04,Break My Heart,Dua Lipa
2020-07-04,Death Bed,Powfu Featuring beabadoobee
2020-07-04,Party Girl,StaySolidRocky
2020-07-04,Hard To Forget,Sam Hunt
2020-07-04,Before You Go,Lewis Capaldi
2020-07-04,Stuck With U,Ariana Grande & Justin Bieber
2020-07-04,One Margarita,Luke Bryan
2020-07-04,Chasin' You,Morgan Wallen
2020-07-04,High Fashion,Roddy Ricch Featuring Mustard
2020-07-04,Go Crazy,Chris Brown & Young Thug
2020-07-04,Bluebird,Miranda Lambert
2020-07-04,Trollz,6ix9ine & Nicki Minaj
2020-07-04,The Scotts,"THE SCOTTS, Travis Scott & Kid Cudi"
2020-07-04,Emotionally Scarred,Lil Baby
2020-07-04,Black Parade,Beyonce
2020-07-04,Here And Now,Kenny Chesney
2020-07-04,Walk Em Down,NLE Choppa Featuring Roddy Ricch
2020-07-04,Memories,Maroon 5
2020-07-04,Be Kind,Marshmello & Halsey
2020-07-04,Supalonely,BENEE Featuring Gus Dapperton
2020-07-04,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo
2020-07-04,Nobody But You,Blake Shelton Duet With Gwen Stefani
2020-07-04,I Hope You're Happy Now,Carly Pearce & Lee Brice
2020-07-04,Dior,Pop Smoke
2020-07-04,Hot Girl Bummer,blackbear
2020-07-04,Does To Me,Luke Combs Featuring Eric Church
2020-07-04,Everything I Wanted,Billie Eilish
2020-07-04,Gooba,6ix9ine
2020-07-04,Die From A Broken Heart,Maddie & Tae
2020-07-04,If The World Was Ending,JP Saxe Featuring Julia Michaels
2020-07-04,I Love My Country,Florida Georgia Line
2020-07-04,Snow On Tha Bluff,J. Cole
2020-07-04,After A Few,Travis Denning
2020-07-04,P*$$y Fairy (OTW),Jhene Aiko
2020-07-04,Bleed,A Boogie Wit da Hoodie
2020-07-04,Don't Rush,Young T & Bugsey Featuring Headie One
2020-07-04,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban"
2020-07-04,In Between,Scotty McCreery
2020-07-04,God Whispered Your Name,Keith Urban
2020-07-04,Mamacita,"Black Eyed Peas, Ozuna + J.Rey Soul"
2020-07-04,After Party,Don Toliver
2020-07-04,Chicago Freestyle,Drake Featuring Giveon
2020-07-04,Go!,Kid LAROI & Juice WRLD
2020-07-04,Beer Can't Fix,Thomas Rhett Featuring Jon Pardi
2020-07-04,Got What I Got,Jason Aldean
2020-07-04,One Big Country Song,LOCASH
2020-07-04,Flex,Polo G Featuring Juice WRLD
2020-07-04,Believe It,PARTYNEXTDOOR & Rihanna
2020-07-04,Yo Perreo Sola,Bad Bunny
2020-07-04,Like That,Doja Cat Featuring Gucci Mane
2020-07-04,Why We Drink,Justin Moore
2020-07-04,ily,Surf Mesa Featuring Emilee
2020-07-04,Need It,Migos Featuring YoungBoy Never Broke Again
2020-07-04,Done,Chris Janson
2020-07-04,Grace,Lil Baby & 42 Dugg
2020-07-04,Cool Again,Kane Brown
2020-07-04,Daisies,Katy Perry
2020-07-04,In Your Eyes,The Weeknd
2020-07-04,One Of Them Girls,Lee Brice
2020-07-04,Dollaz On My Head,Gunna Featuring Young Thug
2020-07-04,Shotta Flow 5,NLE Choppa
2020-07-04,21,Polo G
2020-07-04,X,Jonas Brothers Featuring Karol G
2020-07-04,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson
2020-07-04,One Night Standards,Ashley McBryde
2020-07-04,Tommy Lee,Tyla Yaweh & Post Malone
2020-07-04,Girl Of My Dreams,Rod Wave
2020-07-04,Level Of Concern,twenty one pilots
2020-07-04,Do It,Chloe X Halle
2020-07-04,My Truck,Breland
2020-07-04,Righteous,Juice WRLD
2020-07-04,One Shot,YoungBoy Never Broke Again Featuring Lil Baby
2020-07-04,Need Me,J.I The Prince Of N.Y
2020-07-04,Pretty Heart,Parker McCollum
2020-07-04,More Than My Hometown,Morgan Wallen
2020-07-04,All In,Lil Baby
2020-07-04,Bang!,AJR
2020-07-04,July,Noah Cyrus & Leon Bridges
2020-07-11,Rockstar,DaBaby Featuring Roddy Ricch
2020-07-11,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne"
2020-07-11,Blinding Lights,The Weeknd
2020-07-11,Savage,Megan Thee Stallion
2020-07-11,Roses,SAINt JHN
2020-07-11,Say So,Doja Cat Featuring Nicki Minaj
2020-07-11,Intentions,Justin Bieber Featuring Quavo
2020-07-11,Watermelon Sugar,Harry Styles
2020-07-11,Blueberry Faygo,Lil Mosey
2020-07-11,We Paid,Lil Baby & 42 Dugg
2020-07-11,Adore You,Harry Styles
2020-07-11,Rain On Me,Lady Gaga & Ariana Grande
2020-07-11,Circles,Post Malone
2020-07-11,The Bigger Picture,Lil Baby
2020-07-11,Don't Start Now,Dua Lipa
2020-07-11,The Box,Roddy Ricch
2020-07-11,The Bones,Maren Morris
2020-07-11,Life Is Good,Future Featuring Drake
2020-07-11,Falling,Trevor Daniel
2020-07-11,Break My Heart,Dua Lipa
2020-07-11,I Hope,Gabby Barrett Featuring Charlie Puth
2020-07-11,One Margarita,Luke Bryan
2020-07-11,Sunday Best,Surfaces
2020-07-11,Death Bed,Powfu Featuring beabadoobee
2020-07-11,Before You Go,Lewis Capaldi
2020-07-11,Toosie Slide,Drake
2020-07-11,Hard To Forget,Sam Hunt
2020-07-11,Girls In The Hood,Megan Thee Stallion
2020-07-11,Party Girl,StaySolidRocky
2020-07-11,Go Crazy,Chris Brown & Young Thug
2020-07-11,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo
2020-07-11,Chasin' You,Morgan Wallen
2020-07-11,How You Like That,BLACKPINK
2020-07-11,Stuck With U,Ariana Grande & Justin Bieber
2020-07-11,Bluebird,Miranda Lambert
2020-07-11,High Fashion,Roddy Ricch Featuring Mustard
2020-07-11,Emotionally Scarred,Lil Baby
2020-07-11,The Scotts,"THE SCOTTS, Travis Scott & Kid Cudi"
2020-07-11,Be Kind,Marshmello & Halsey
2020-07-11,Walk Em Down,NLE Choppa Featuring Roddy Ricch
2020-07-11,Supalonely,BENEE Featuring Gus Dapperton
2020-07-11,Memories,Maroon 5
2020-07-11,Nobody But You,Blake Shelton Duet With Gwen Stefani
2020-07-11,Dior,Pop Smoke
2020-07-11,Die From A Broken Heart,Maddie & Tae
2020-07-11,Hot Girl Bummer,blackbear
2020-07-11,Here And Now,Kenny Chesney
2020-07-11,I Love My Country,Florida Georgia Line
2020-07-11,Wash Us In The Blood,Kanye West Featuring Travis Scott
2020-07-11,If The World Was Ending,JP Saxe Featuring Julia Michaels
2020-07-11,Like That,Doja Cat Featuring Gucci Mane
2020-07-11,Got What I Got,Jason Aldean
2020-07-11,Does To Me,Luke Combs Featuring Eric Church
2020-07-11,Trollz,6ix9ine & Nicki Minaj
2020-07-11,Gooba,6ix9ine
2020-07-11,In Between,Scotty McCreery
2020-07-11,Don't Rush,Young T & Bugsey Featuring Headie One
2020-07-11,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban"
2020-07-11,P*$$y Fairy (OTW),Jhene Aiko
2020-07-11,God Whispered Your Name,Keith Urban
2020-07-11,After Party,Don Toliver
2020-07-11,Chicago Freestyle,Drake Featuring Giveon
2020-07-11,Done,Chris Janson
2020-07-11,Mamacita,"Black Eyed Peas, Ozuna + J.Rey Soul"
2020-07-11,One Big Country Song,LOCASH
2020-07-11,Beer Can't Fix,Thomas Rhett Featuring Jon Pardi
2020-07-11,After A Few,Travis Denning
2020-07-11,3 Headed Goat,Lil Durk Featuring Lil Baby & Polo G
2020-07-11,Why We Drink,Justin Moore
2020-07-11,Flex,Polo G Featuring Juice WRLD
2020-07-11,Black Parade,Beyonce
2020-07-11,Need It,Migos Featuring YoungBoy Never Broke Again
2020-07-11,One Of Them Girls,Lee Brice
2020-07-11,Yo Perreo Sola,Bad Bunny
2020-07-11,Know My Rights,6LACK Featuring Lil Baby
2020-07-11,Cool Again,Kane Brown
2020-07-11,Past Life,Trevor Daniel x Selena Gomez
2020-07-11,ily,Surf Mesa Featuring Emilee
2020-07-11,Daisies,Katy Perry
2020-07-11,Go!,Kid LAROI & Juice WRLD
2020-07-11,Dollaz On My Head,Gunna Featuring Young Thug
2020-07-11,More Than My Hometown,Morgan Wallen
2020-07-11,One Night Standards,Ashley McBryde
2020-07-11,Grace,Lil Baby & 42 Dugg
2020-07-11,Believe It,PARTYNEXTDOOR & Rihanna
2020-07-11,Bang!,AJR
2020-07-11,21,Polo G
2020-07-11,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson
2020-07-11,In Your Eyes,The Weeknd
2020-07-11,Girl Of My Dreams,Rod Wave
2020-07-11,Do It,Chloe X Halle
2020-07-11,Stick That In Your Country Song,Eric Church
2020-07-11,Lovin' On You,Luke Combs
2020-07-11,Pretty Heart,Parker McCollum
2020-07-11,Righteous,Juice WRLD
2020-07-11,Rags2Riches,Rod Wave Featuring ATR Son Son
2020-07-11,My Truck,Breland
2020-07-11,X,Jonas Brothers Featuring Karol G
2020-07-11,I Called Mama,Tim McGraw
2020-07-11,Shotta Flow 5,NLE Choppa
2020-07-18,Rockstar,DaBaby Featuring Roddy Ricch
2020-07-18,Blinding Lights,The Weeknd
2020-07-18,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne"
2020-07-18,Savage,Megan Thee Stallion
2020-07-18,Roses,SAINt JHN
2020-07-18,For The Night,Pop Smoke Featuring Lil Baby & DaBaby
2020-07-18,Watermelon Sugar,Harry Styles
2020-07-18,Blueberry Faygo,Lil Mosey
2020-07-18,Say So,Doja Cat Featuring Nicki Minaj
2020-07-18,Intentions,Justin Bieber Featuring Quavo
2020-07-18,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch
2020-07-18,Adore You,Harry Styles
2020-07-18,Circles,Post Malone
2020-07-18,We Paid,Lil Baby & 42 Dugg
2020-07-18,Don't Start Now,Dua Lipa
2020-07-18,Rain On Me,Lady Gaga & Ariana Grande
2020-07-18,Break My Heart,Dua Lipa
2020-07-18,The Bones,Maren Morris
2020-07-18,One Margarita,Luke Bryan
2020-07-18,The Bigger Picture,Lil Baby
2020-07-18,The Box,Roddy Ricch
2020-07-18,Dior,Pop Smoke
2020-07-18,I Hope,Gabby Barrett Featuring Charlie Puth
2020-07-18,Life Is Good,Future Featuring Drake
2020-07-18,Falling,Trevor Daniel
2020-07-18,Before You Go,Lewis Capaldi
2020-07-18,Hard To Forget,Sam Hunt
2020-07-18,Go Crazy,Chris Brown & Young Thug
2020-07-18,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo
2020-07-18,Sunday Best,Surfaces
2020-07-18,Got It On Me,Pop Smoke
2020-07-18,Death Bed,Powfu Featuring beabadoobee
2020-07-18,Bluebird,Miranda Lambert
2020-07-18,Aim For The Moon,Pop Smoke Featuring Quavo
2020-07-18,Chasin' You,Morgan Wallen
2020-07-18,Party Girl,StaySolidRocky
2020-07-18,Gangstas,Pop Smoke
2020-07-18,Toosie Slide,Drake
2020-07-18,44 Bulldog,Pop Smoke
2020-07-18,High Fashion,Roddy Ricch Featuring Mustard
2020-07-18,Something Special,Pop Smoke
2020-07-18,Die From A Broken Heart,Maddie & Tae
2020-07-18,Yea Yea,Pop Smoke
2020-07-18,Mood Swings,Pop Smoke Featuring Lil Tjay
2020-07-18,Stuck With U,Ariana Grande & Justin Bieber
2020-07-18,Emotionally Scarred,Lil Baby
2020-07-18,Supalonely,BENEE Featuring Gus Dapperton
2020-07-18,Walk Em Down,NLE Choppa Featuring Roddy Ricch
2020-07-18,Make It Rain,Pop Smoke Featuring Rowdy Rebel
2020-07-18,Be Kind,Marshmello & Halsey
2020-07-18,Girls In The Hood,Megan Thee Stallion
2020-07-18,What You Know Bout Love,Pop Smoke
2020-07-18,The Scotts,"THE SCOTTS, Travis Scott & Kid Cudi"
2020-07-18,Snitchin,Pop Smoke Featuring Quavo & Future
2020-07-18,Bad Bitch From Tokyo (Intro),Pop Smoke
2020-07-18,Enjoy Yourself,Pop Smoke Featuring Karol G
2020-07-18,Creature,Pop Smoke Featuring Swae Lee
2020-07-18,I Love My Country,Florida Georgia Line
2020-07-18,If The World Was Ending,JP Saxe Featuring Julia Michaels
2020-07-18,Got What I Got,Jason Aldean
2020-07-18,Like That,Doja Cat Featuring Gucci Mane
2020-07-18,Here And Now,Kenny Chesney
2020-07-18,Said Sum,Moneybagg Yo
2020-07-18,Rags2Riches,Rod Wave Featuring ATR Son Son
2020-07-18,West Coast Shit,Pop Smoke Featuring Tyga & Quavo
2020-07-18,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban"
2020-07-18,Mamacita,"Black Eyed Peas, Ozuna + J.Rey Soul"
2020-07-18,Don't Rush,Young T & Bugsey Featuring Headie One
2020-07-18,Done,Chris Janson
2020-07-18,P*$$y Fairy (OTW),Jhene Aiko
2020-07-18,Does To Me,Luke Combs Featuring Eric Church
2020-07-18,God Whispered Your Name,Keith Urban
2020-07-18,One Big Country Song,LOCASH
2020-07-18,Life's A Mess,Juice WRLD X Halsey
2020-07-18,Wash Us In The Blood,Kanye West Featuring Travis Scott
2020-07-18,Diana,Pop Smoke Featuring King Combs
2020-07-18,Cool Again,Kane Brown
2020-07-18,Why We Drink,Justin Moore
2020-07-18,Tunnel Vision (Outro),Pop Smoke
2020-07-18,After Party,Don Toliver
2020-07-18,Gooba,6ix9ine
2020-07-18,Need It,Migos Featuring YoungBoy Never Broke Again
2020-07-18,Trollz,6ix9ine & Nicki Minaj
2020-07-18,Chicago Freestyle,Drake Featuring Giveon
2020-07-18,3 Headed Goat,Lil Durk Featuring Lil Baby & Polo G
2020-07-18,ily,Surf Mesa Featuring Emilee
2020-07-18,One Of Them Girls,Lee Brice
2020-07-18,Beer Can't Fix,Thomas Rhett Featuring Jon Pardi
2020-07-18,Flex,Polo G Featuring Juice WRLD
2020-07-18,After A Few,Travis Denning
2020-07-18,How You Like That,BLACKPINK
2020-07-18,Yo Perreo Sola,Bad Bunny
2020-07-18,More Than My Hometown,Morgan Wallen
2020-07-18,Go!,Kid LAROI & Juice WRLD
2020-07-18,One Night Standards,Ashley McBryde
2020-07-18,In Between,Scotty McCreery
2020-07-18,Lovin' On You,Luke Combs
2020-07-18,Girl Of My Dreams,Rod Wave
2020-07-18,YaYa,6ix9ine
2020-07-18,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson
2020-07-25,Rockstar,DaBaby Featuring Roddy Ricch
2020-07-25,Come & Go,Juice WRLD x Marshmello
2020-07-25,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne"
2020-07-25,Blinding Lights,The Weeknd
2020-07-25,Wishing Well,Juice WRLD
2020-07-25,Savage,Megan Thee Stallion
2020-07-25,Conversations,Juice WRLD
2020-07-25,Roses,SAINt JHN
2020-07-25,Life's A Mess,Juice WRLD X Halsey
2020-07-25,Hate The Other Side,Juice WRLD & Marshmello Featuring Polo G & The Kid LAROI
2020-07-25,Watermelon Sugar,Harry Styles
2020-07-25,Blood On My Jeans,Juice WRLD
2020-07-25,Blueberry Faygo,Lil Mosey
2020-07-25,Titanic,Juice WRLD
2020-07-25,Righteous,Juice WRLD
2020-07-25,Bad Energy,Juice WRLD
2020-07-25,Adore You,Harry Styles
2020-07-25,Say So,Doja Cat Featuring Nicki Minaj
2020-07-25,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo
2020-07-25,Circles,Post Malone
2020-07-25,Intentions,Justin Bieber Featuring Quavo
2020-07-25,The Adventures Of Moon Man & Slim Shady,Kid Cudi & Eminem
2020-07-25,I Hope,Gabby Barrett Featuring Charlie Puth
2020-07-25,Break My Heart,Dua Lipa
2020-07-25,Party Girl,StaySolidRocky
2020-07-25,We Paid,Lil Baby & 42 Dugg
2020-07-25,Don't Start Now,Dua Lipa
2020-07-25,Rain On Me,Lady Gaga & Ariana Grande
2020-07-25,Go Crazy,Chris Brown & Young Thug
2020-07-25,Before You Go,Lewis Capaldi
2020-07-25,One Margarita,Luke Bryan
2020-07-25,For The Night,Pop Smoke Featuring Lil Baby & DaBaby
2020-07-25,Falling,Trevor Daniel
2020-07-25,Stay High,Juice WRLD
2020-07-25,Fighting Demons,Juice WRLD
2020-07-25,The Bones,Maren Morris
2020-07-25,Hard To Forget,Sam Hunt
2020-07-25,Tell Me U Luv Me,Juice WRLD & Trippie Redd
2020-07-25,Life Is Good,Future Featuring Drake
2020-07-25,The Box,Roddy Ricch
2020-07-25,Death Bed,Powfu Featuring beabadoobee
2020-07-25,Up Up And Away,Juice WRLD
2020-07-25,The Bigger Picture,Lil Baby
2020-07-25,Bluebird,Miranda Lambert
2020-07-25,Sunday Best,Surfaces
2020-07-25,Screw Juice,Juice WRLD
2020-07-25,I Want It,Juice WRLD
2020-07-25,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch
2020-07-25,Chasin' You,Morgan Wallen
2020-07-25,Can't Die,Juice WRLD
2020-07-25,Man Of The Year,Juice WRLD
2020-07-25,Rags2Riches,Rod Wave Featuring ATR Son Son
2020-07-25,Die From A Broken Heart,Maddie & Tae
2020-07-25,Toosie Slide,Drake
2020-07-25,Emotionally Scarred,Lil Baby
2020-07-25,Supalonely,BENEE Featuring Gus Dapperton
2020-07-25,Girls In The Hood,Megan Thee Stallion
2020-07-25,Walk Em Down,NLE Choppa Featuring Roddy Ricch
2020-07-25,Got It On Me,Pop Smoke
2020-07-25,One Big Country Song,LOCASH
2020-07-25,If The World Was Ending,JP Saxe Featuring Julia Michaels
2020-07-25,Be Kind,Marshmello & Halsey
2020-07-25,Said Sum,Moneybagg Yo
2020-07-25,I Love My Country,Florida Georgia Line
2020-07-25,Got What I Got,Jason Aldean
2020-07-25,Stuck With U,Ariana Grande & Justin Bieber
2020-07-25,Done,Chris Janson
2020-07-25,Like That,Doja Cat Featuring Gucci Mane
2020-07-25,The Scotts,"THE SCOTTS, Travis Scott & Kid Cudi"
2020-07-25,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban"
2020-07-25,Don't Rush,Young T & Bugsey Featuring Headie One
2020-07-25,Mamacita,"Black Eyed Peas, Ozuna + J.Rey Soul"
2020-07-25,Be Like That,Kane Brown With Swae Lee & Khalid
2020-07-25,God Whispered Your Name,Keith Urban
2020-07-25,Something Special,Pop Smoke
2020-07-25,Why We Drink,Justin Moore
2020-07-25,Cool Again,Kane Brown
2020-07-25,One Of Them Girls,Lee Brice
2020-07-25,Mood Swings,Pop Smoke Featuring Lil Tjay
2020-07-25,Does To Me,Luke Combs Featuring Eric Church
2020-07-25,After Party,Don Toliver
2020-07-25,Need It,Migos Featuring YoungBoy Never Broke Again
2020-07-25,Gangstas,Pop Smoke
2020-07-25,Let It Go,Summer Walker
2020-07-25,More Than My Hometown,Morgan Wallen
2020-07-25,My Affection,Summer Walker & PARTYNEXTDOOR
2020-07-25,Lovin' On You,Luke Combs
2020-07-25,ily,Surf Mesa Featuring Emilee
2020-07-25,Aim For The Moon,Pop Smoke Featuring Quavo
2020-07-25,Past Life,Trevor Daniel x Selena Gomez
2020-07-25,Tap In,Saweetie
2020-07-25,Girl Of My Dreams,Rod Wave
2020-07-25,Chicago Freestyle,Drake Featuring Giveon
2020-07-25,One Night Standards,Ashley McBryde
2020-07-25,Beer Can't Fix,Thomas Rhett Featuring Jon Pardi
2020-07-25,Here And Now,Kenny Chesney
2020-07-25,3 Headed Goat,Lil Durk Featuring Lil Baby & Polo G
2020-07-25,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson
2020-07-25,44 Bulldog,Pop Smoke
2020-07-25,Gooba,6ix9ine
2020-08-01,Rockstar,DaBaby Featuring Roddy Ricch
2020-08-01,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne"
2020-08-01,Popstar,DJ Khaled Featuring Drake
2020-08-01,Blinding Lights,The Weeknd
2020-08-01,Roses,SAINt JHN
2020-08-01,Savage,Megan Thee Stallion
2020-08-01,Watermelon Sugar,Harry Styles
2020-08-01,Greece,DJ Khaled Featuring Drake
2020-08-01,Come & Go,Juice WRLD x Marshmello
2020-08-01,Go Crazy,Chris Brown & Young Thug
2020-08-01,Blueberry Faygo,Lil Mosey
2020-08-01,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo
2020-08-01,Wishing Well,Juice WRLD
2020-08-01,Rain On Me,Lady Gaga & Ariana Grande
2020-08-01,Adore You,Harry Styles
2020-08-01,I Hope,Gabby Barrett Featuring Charlie Puth
2020-08-01,Break My Heart,Dua Lipa
2020-08-01,Circles,Post Malone
2020-08-01,Before You Go,Lewis Capaldi
2020-08-01,We Paid,Lil Baby & 42 Dugg
2020-08-01,Say So,Doja Cat Featuring Nicki Minaj
2020-08-01,Intentions,Justin Bieber Featuring Quavo
2020-08-01,For The Night,Pop Smoke Featuring Lil Baby & DaBaby
2020-08-01,Party Girl,StaySolidRocky
2020-08-01,One Margarita,Luke Bryan
2020-08-01,Bluebird,Miranda Lambert
2020-08-01,Don't Start Now,Dua Lipa
2020-08-01,Life Is Good,Future Featuring Drake
2020-08-01,Death Bed,Powfu Featuring beabadoobee
2020-08-01,Falling,Trevor Daniel
2020-08-01,The Bones,Maren Morris
2020-08-01,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch
2020-08-01,Hard To Forget,Sam Hunt
2020-08-01,The Box,Roddy Ricch
2020-08-01,Die From A Broken Heart,Maddie & Tae
2020-08-01,Hate The Other Side,Juice WRLD & Marshmello Featuring Polo G & The Kid LAROI
2020-08-01,The Bigger Picture,Lil Baby
2020-08-01,Conversations,Juice WRLD
2020-08-01,Chasin' You,Morgan Wallen
2020-08-01,Sunday Best,Surfaces
2020-08-01,Rags2Riches,Rod Wave Featuring ATR Son Son
2020-08-01,Life's A Mess,Juice WRLD X Halsey
2020-08-01,Emotionally Scarred,Lil Baby
2020-08-01,Said Sum,Moneybagg Yo
2020-08-01,Toosie Slide,Drake
2020-08-01,Girls In The Hood,Megan Thee Stallion
2020-08-01,Supalonely,BENEE Featuring Gus Dapperton
2020-08-01,Walk Em Down,NLE Choppa Featuring Roddy Ricch
2020-08-01,Blood On My Jeans,Juice WRLD
2020-08-01,One Big Country Song,LOCASH
2020-08-01,Righteous,Juice WRLD
2020-08-01,If The World Was Ending,JP Saxe Featuring Julia Michaels
2020-08-01,Got What I Got,Jason Aldean
2020-08-01,I Love My Country,Florida Georgia Line
2020-08-01,Got It On Me,Pop Smoke
2020-08-01,Done,Chris Janson
2020-08-01,Like That,Doja Cat Featuring Gucci Mane
2020-08-01,Stuck With U,Ariana Grande & Justin Bieber
2020-08-01,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban"
2020-08-01,Don't Rush,Young T & Bugsey Featuring Headie One
2020-08-01,Be Kind,Marshmello & Halsey
2020-08-01,Titanic,Juice WRLD
2020-08-01,Mamacita,"Black Eyed Peas, Ozuna + J.Rey Soul"
2020-08-01,Stay High,Juice WRLD
2020-08-01,Be Like That,Kane Brown With Swae Lee & Khalid
2020-08-01,Tap In,Saweetie
2020-08-01,God Whispered Your Name,Keith Urban
2020-08-01,Bad Energy,Juice WRLD
2020-08-01,One Of Them Girls,Lee Brice
2020-08-01,Mood Swings,Pop Smoke Featuring Lil Tjay
2020-08-01,Why We Drink,Justin Moore
2020-08-01,Lovin' On You,Luke Combs
2020-08-01,Cool Again,Kane Brown
2020-08-01,The Scotts,"THE SCOTTS, Travis Scott & Kid Cudi"
2020-08-01,Something Special,Pop Smoke
2020-08-01,Need It,Migos Featuring YoungBoy Never Broke Again
2020-08-01,Tell Me U Luv Me,Juice WRLD & Trippie Redd
2020-08-01,Up Up And Away,Juice WRLD
2020-08-01,Fighting Demons,Juice WRLD
2020-08-01,More Than My Hometown,Morgan Wallen
2020-08-01,B.S.,Jhene Aiko Featuring H.E.R.
2020-08-01,After Party,Don Toliver
2020-08-01,Past Life,Trevor Daniel x Selena Gomez
2020-08-01,ily,Surf Mesa Featuring Emilee
2020-08-01,Girl Of My Dreams,Rod Wave
2020-08-01,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson
2020-08-01,3 Headed Goat,Lil Durk Featuring Lil Baby & Polo G
2020-08-01,Does To Me,Luke Combs Featuring Eric Church
2020-08-01,Man Of The Year,Juice WRLD
2020-08-01,Bang!,AJR
2020-08-01,One Night Standards,Ashley McBryde
2020-08-01,Can't Die,Juice WRLD
